,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,89.97,89.97,89.97,75.15,75.15,71.65,71.64
FIIs,0.0,0.29,0.0,0.91,4.37,9.07,12.63
DIIs,8.51,8.4,8.76,20.31,17.0,13.93,9.72
Public,1.52,1.34,1.26,3.63,3.48,5.34,6.02
No. of Shareholders,187070.0,148847.0,136325.0,211819.0,218116.0,358317.0,491969.0
