,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,57.54,59.67,61.68,62.09,62.05,62.09,62.09,62.09
FIIs,0.0,0.0,0.0,0.0,0.02,0.2,0.59,0.64
DIIs,0.3,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Public,42.16,40.29,38.27,37.86,37.89,37.67,37.28,37.23
No. of Shareholders,61395.0,60264.0,60101.0,59333.0,58036.0,59058.0,65045.0,48576.0
