,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,15,15,15,15,16,17,17,17,17,17,17
Reserves,114,125,135,157,173,222,300,308,294,371,553,734,805
Borrowings,99,117,88,87,85,55,78,52,57,72,28,16,8
Other Liabilities,84,102,130,99,84,60,66,93,76,59,189,126,62
Total Liabilities,311,358,367,358,357,352,460,470,445,519,787,893,893
Fixed Assets,127,155,200,194,195,182,194,194,161,134,130,105,101
CWIP,33,52,0,5,2,8,0,0,3,0,0,0,0
Investments,22,31,32,23,23,43,105,65,18,50,164,214,246
Other Assets,128,120,135,136,137,118,161,210,262,334,494,574,547
Total Assets,311,358,367,358,357,352,460,470,445,519,787,893,893
