,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.01,3.28,0.67,3.62,0.66,0.98,1.67,0.55,0.71,3.04,3.42,5.54,8.28
Expenses,1.43,2.18,1.96,2.97,0.64,0.96,2.28,0.54,0.72,3.31,3.82,5.08,7.46
Operating Profit,0.58,1.1,-1.29,0.65,0.02,0.02,-0.61,0.01,-0.01,-0.27,-0.4,0.46,0.82
OPM %,28.86,33.54,-192.54,17.96,3.03,2.04,-36.53,1.82,-1.41,-8.88,-11.7,8.3,9.9
Other Income,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,1.41,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0
Profit before tax,0.56,1.08,-1.31,0.63,0.00,0.00,-0.63,-0.01,-0.03,-0.29,1.01,0.46,0.82
Tax %,23.21,25.93,25.19,25.4,,,25.4,0.0,0.0,0.0,17.82,26.09,25.61
Net Profit,0.43,0.81,-0.98,0.47,0.00,0.00,-0.47,-0.01,-0.03,-0.29,0.83,0.34,0.6
EPS in Rs,0.49,0.92,-1.11,0.53,0.00,0.00,-0.53,-0.01,-0.03,-0.33,0.94,0.39,0.68
