,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,10,10,10,12,12,12,13,16,16,17
Reserves,44,56,84,125,167,202,359,338,391,585,732,804,926
Borrowings,125,126,150,160,180,331,373,461,539,550,646,801,693
Other Liabilities,108,178,126,131,123,126,273,276,290,328,396,425,378
Total Liabilities,286,369,369,426,479,669,1016,1087,1232,1475,1790,2045,2014
Fixed Assets,74,83,83,106,140,201,278,272,306,584,601,858,846
CWIP,2,1,22,3,25,8,14,59,179,24,215,43,50
Investments,1,1,1,1,1,19,115,11,7,7,7,8,8
Other Assets,208,284,262,316,313,442,609,745,740,861,966,1136,1110
Total Assets,286,369,369,426,479,669,1016,1087,1232,1475,1790,2045,2014
