,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,61,61,63,58,71,59,101,85,62,73,64,91
Inventory Days,14,18,22,28,32,30,41,27,31,41,41,49
Days Payable,68,77,99,75,90,76,141,110,76,101,84,118
Cash Conversion Cycle,7,3,-13,11,13,13,1,3,17,14,21,23
Working Capital Days,1,-6,-6,8,17,15,12,27,15,16,18,30
ROCE %,37,28,18,18,17,17,19,20,14,13,17,15
