,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,66.23,71.08,71.08,71.08,71.08,71.08,71.08,71.08
FIIs,0.0,6.02,6.02,6.02,6.02,6.02,6.01,6.01
DIIs,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Public,26.12,22.91,22.91,22.91,22.91,22.91,22.9,22.91
No. of Shareholders,52.0,52.0,52.0,51.0,48.0,230.0,294.0,412.0
