,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,15,15,15,15,15,15,15,15,15,15,17,17.0
Reserves,106,117,121,85,50,-52,-212,-431,-649,-661,129,379,364.0
Preference Capital,0,0,7,9,9,9,9,9,9,9,9,9,
Borrowings,409,540,563,786,813,1116,1181,1325,1463,1486,630,369,329.0
Other Liabilities,359,464,559,485,398,140,198,197,244,142,169,170,251.0
Total Liabilities,885,1137,1259,1371,1275,1220,1181,1105,1072,982,942,933,960.0
Fixed Assets,120,116,351,332,325,745,726,702,680,656,635,573,562.0
CWIP,219,395,221,270,292,1,0,0,0,0,0,0,1.0
Investments,1,2,2,0,0,0,0,0,0,0,0,0,0.0
Other Assets,544,624,685,770,658,473,455,403,392,325,307,360,398.0
Total Assets,885,1137,1259,1371,1275,1220,1181,1105,1072,982,942,933,960.0
