,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,138.77,173.5,213.07,176.66,220.6,184.84,263.01,312.18,252.95,223.18,233.38,235.74,247.02
Expenses,136.44,165.53,183.65,159.83,231.27,198.63,241.73,296.3,246.77,242.53,219.78,229.94,246.64
Operating Profit,2.33,7.97,29.42,16.83,-10.67,-13.79,21.28,15.88,6.18,-19.35,13.6,5.8,0.38
OPM %,1.68,4.59,13.81,9.53,-4.84,-7.46,8.09,5.09,2.44,-8.67,5.83,2.46,0.15
Other Income,0.0,0.0,197.03,272.33,174.42,-0.33,362.9,0.12,219.41,219.34,-6.78,0.08,14.87
Interest,56.52,47.36,45.34,1.41,1.65,1.6,2.5,1.6,2.15,2.07,8.29,11.43,10.33
Depreciation,6.44,6.44,5.79,6.28,5.98,6.13,6.26,6.17,6.58,5.95,7.73,6.61,5.63
Profit before tax,-60.63,-45.83,175.32,281.47,156.12,-21.85,375.42,8.23,216.86,191.97,-9.2,-12.16,-0.71
Tax %,0.0,0.0,1.88,0.0,0.0,0.0,0.08,0.0,0.0,0.0,619.02,-15.54,0.0
Net Profit,-60.63,-45.83,172.01,281.47,156.12,-21.85,375.12,8.23,216.86,191.97,47.75,-14.05,-0.71
EPS in Rs,-40.42,-30.55,114.67,187.65,104.08,-14.57,250.08,5.49,144.57,127.98,31.83,-9.37,-0.47
