,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,222.0,276.0,310.0,329.0,340.0,301.0,300.0,375.0,420.0,404.0,384.0,374.0,404.0
Expenses,180.0,228.0,262.0,274.0,291.0,263.0,261.0,325.0,360.0,341.0,324.0,315.0,349.0
Operating Profit,42.0,48.0,48.0,54.0,48.0,38.0,40.0,51.0,60.0,63.0,59.0,59.0,55.0
OPM %,19.0,17.0,16.0,17.0,14.0,13.0,13.0,13.0,14.0,16.0,15.0,16.0,14.0
Other Income,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Interest,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
Depreciation,10.0,10.0,10.0,12.0,13.0,13.0,13.0,12.0,13.0,12.0,12.0,12.0,15.0
Profit before tax,29.0,36.0,37.0,40.0,33.0,23.0,25.0,36.0,45.0,48.0,45.0,45.0,37.0
Tax %,22.0,26.0,26.0,26.0,26.0,28.0,26.0,26.0,25.0,26.0,25.0,26.0,26.0
Net Profit,23.0,27.0,28.0,29.0,25.0,17.0,18.0,27.0,33.0,36.0,34.0,33.0,28.0
EPS in Rs,5.35,6.21,6.44,6.87,5.71,3.89,4.23,6.31,7.78,8.34,7.93,7.73,6.44
