,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,44.0,103,160,84
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,44.0,103,160,84
Working Capital Days,127.0,184,219,195
ROCE %,,37,33,33
