,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,141,141,141,141,141,141,141,141.0
Reserves,590,716,961,1124,1432,1589,2032,2424,2865,3421,3779,4271,4451.0
Preference Capital,2,2,2,0,0,0,0,0,0,0,0,0,
Borrowings,980,949,698,764,831,694,814,730,750,641,430,515,693.0
Other Liabilities,748,656,838,879,1000,1087,1353,1475,1306,1544,1507,1875,2153.0
Total Liabilities,2336,2339,2515,2784,3281,3510,4340,4770,5062,5747,5857,6802,7438.0
Fixed Assets,1195,1181,1271,1453,1587,1634,1851,2163,2606,2603,2715,3143,3192.0
CWIP,57,32,14,22,103,44,59,118,126,96,119,171,318.0
Investments,0,8,10,1,48,33,46,36,166,444,487,672,802.0
Other Assets,1084,1118,1221,1309,1542,1800,2383,2453,2164,2604,2536,2816,3125.0
Total Assets,2336,2339,2515,2784,3281,3510,4340,4770,5062,5747,5857,6802,7438.0
