,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,82.5,82.5,75.0,75.0,75.0,75.0,75.0,75.0
FIIs,8.72,10.12,15.72,16.34,9.85,7.22,7.65,8.31
DIIs,4.81,5.01,5.98,7.36,13.51,15.87,15.55,14.91
Public,3.96,2.37,3.3,1.3,1.64,1.91,1.81,1.8
No. of Shareholders,47205.0,39021.0,38581.0,33948.0,49300.0,72839.0,78124.0,76308.0
