,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4.19,1.27,38.17,-28.04,-12.64,3.16,3.25,14.41,-22.87,1.69,-22.6,9.8
Cash from Investing Activity,10.02,1.48,-8.94,4.26,1.51,1.93,0.88,3.19,25.43,0.38,25.15,1.5
Cash from Financing Activity,-14.5,-2.75,-29.02,27.88,6.89,-4.99,-4.14,-17.71,-2.52,-2.14,-2.53,-11.33
Net Cash Flow,-0.29,0.0,0.21,4.11,-4.24,0.1,-0.02,-0.11,0.04,-0.07,0.02,-0.02
