,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,24.46,24.72,24.72,24.72,24.72,24.72,24.72,24.72
Public,75.54,75.28,75.28,75.28,75.28,75.28,75.27,75.27
No. of Shareholders,7617.0,9150.0,9126.0,9175.0,9030.0,9545.0,9497.0,9412.0
