,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,12.87
Reserves,12.9,13.54,19.13,25.9,27.89,31.49,33.18,23.32,-57.27,-44.06,-60.94,-77.05,-67.0
Borrowings,56.0,53.25,24.23,52.11,59.01,54.01,49.87,34.26,27.49,25.35,22.82,11.49,11.1
Other Liabilities,1.73,2.08,0.67,0.58,0.92,2.06,3.11,68.1,85.33,87.96,86.86,97.53,97.18
Total Liabilities,84.83,83.07,58.23,92.79,102.02,101.76,100.36,139.88,69.75,83.45,62.94,46.17,55.48
Fixed Assets,2.01,2.0,0.67,0.79,0.73,0.54,0.52,1.28,1.29,1.27,1.25,1.24,1.24
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,29.33,29.33,49.37,49.53,49.49,49.51,49.47,101.0,23.55,47.25,42.84,26.09,35.34
Other Assets,53.49,51.74,8.19,42.47,51.8,51.71,50.37,37.6,44.91,34.93,18.85,18.84,18.9
Total Assets,84.83,83.07,58.23,92.79,102.02,101.76,100.36,139.88,69.75,83.45,62.94,46.17,55.48
