,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.54,12.31,12.31,12.31,12.31,12.31,12.31,12.31,12.31,12.31,12.31,12.31,12.31
Reserves,0.1,0.26,-0.19,-0.19,-0.25,6.89,0.79,1.56,2.11,2.35,1.7000000000000002,1.64,1.58
Borrowings,1.0,1.15,2.16,2.32,2.44,2.48,0.36,0.36,0.36,0.36,0.36,0.36,0.36
Other Liabilities,0.12,7.09,1.97,1.12,1.6800000000000002,2.32,1.08,0.8300000000000001,0.74,0.59,0.61,0.51,0.54
Total Liabilities,6.76,20.81,16.25,15.56,16.18,24.0,14.54,15.06,15.52,15.61,14.98,14.82,14.79
Fixed Assets,1.71,1.67,1.66,1.66,1.59,1.55,1.46,1.44,1.44,1.44,1.44,1.44,1.44
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.25,0.5700000000000001,0.01,2.26,8.1,5.72,7.3,7.92,7.42,6.77,6.77,6.77
Other Assets,5.05,18.89,14.02,13.89,12.33,14.35,7.36,6.32,6.16,6.75,6.77,6.61,6.58
Total Assets,6.76,20.81,16.25,15.56,16.18,24.0,14.54,15.06,15.52,15.61,14.98,14.82,14.79
