,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,20,20,24,24,24,24,24,24,24,24,24,25,25
Reserves,187,146,105,32,-8,4,-189,-172,-147,-183,-205,117,130
Borrowings,601,673,656,669,664,621,547,495,458,470,460,346,354
Other Liabilities,113,100,105,129,175,144,120,137,151,154,188,121,121
Total Liabilities,920,939,889,855,855,793,503,484,486,465,467,609,630
Fixed Assets,764,768,744,708,685,622,386,375,373,356,348,363,357
CWIP,7,36,2,0,0,1,0,0,5,6,1,2,1
Investments,0,0,0,0,0,4,4,5,1,1,0,3,3
Other Assets,149,134,143,146,170,166,112,104,106,102,117,241,268
Total Assets,920,939,889,855,855,793,503,484,486,465,467,609,630
