,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,183.0,193.0,208.0,230.0,250.0,266.0,287.0,308.0,338.0,345.0,342.0,357.0,370.0
Expenses,139.0,142.0,153.0,177.0,192.0,206.0,214.0,229.0,254.0,266.0,262.0,276.0,298.0
Operating Profit,44.0,51.0,55.0,54.0,59.0,60.0,73.0,78.0,83.0,79.0,80.0,81.0,72.0
OPM %,24.0,27.0,26.0,23.0,23.0,23.0,26.0,25.0,25.0,23.0,23.0,23.0,19.0
Other Income,5.0,8.0,3.0,3.0,10.0,8.0,17.0,1.0,4.0,8.0,9.0,14.0,22.0
Interest,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,9.0,10.0,11.0
Depreciation,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0
Profit before tax,43.0,53.0,51.0,50.0,60.0,60.0,81.0,70.0,76.0,73.0,73.0,78.0,74.0
Tax %,20.0,21.0,27.0,30.0,26.0,25.0,23.0,25.0,27.0,22.0,29.0,26.0,26.0
Net Profit,34.0,42.0,37.0,35.0,44.0,45.0,62.0,53.0,55.0,57.0,51.0,57.0,55.0
EPS in Rs,2.32,2.87,2.51,2.38,3.03,3.05,4.24,3.58,3.77,3.9,3.49,3.91,3.58
