,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-59,-94,-88,,,,,,113,150,159,172
Cash from Investing Activity,62,95,-30,,,,,,-72,-284,-111,-342
Cash from Financing Activity,0,0,118,,,,,,-13,170,-72,102
Net Cash Flow,4,0,0,,,,,,27,36,-24,-68
