,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99,9.99
Reserves,1.7000000000000002,2.26,2.76,3.25,3.67,4.0,4.29,4.49,4.66,4.73,4.38,4.33,4.39
Borrowings,33.65,34.57,35.4,34.93,34.85,34.94,34.68,34.64,34.79,34.96,35.43,35.86,35.86
Other Liabilities,0.37,0.02,0.02,0.02,0.03,0.05,0.09,0.06,0.07,0.1,0.09,0.05,0.15
Total Liabilities,45.71,46.84,48.17,48.19,48.54,48.98,49.05,49.18,49.51,49.78,49.89,50.23,50.39
Fixed Assets,0.41,0.35,0.3,0.24,0.19,0.15,2.46,2.42,2.41,2.4,2.4,2.39,2.4
CWIP,28.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,2.49,2.49,2.5,2.42,2.43,2.43,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Other Assets,14.29,44.0,45.37,45.53,45.92,46.4,46.49,46.66,47.0,47.28,47.39,47.74,47.89
Total Assets,45.71,46.84,48.17,48.19,48.54,48.98,49.05,49.18,49.51,49.78,49.89,50.23,50.39
