,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.74,49.75
No. of Shareholders,13841.0,13764.0,13711.0,15712.0,15566.0,15718.0,15687.0,15737.0,15667.0,15537.0,15431.0,15360.0
