,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,50.22,50.22,50.22,50.22,50.22,50.22,50.22,50.22
DIIs,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Public,49.75,49.75,49.75,49.75,49.75,49.75,49.75,49.75
No. of Shareholders,14122.0,13866.0,13840.0,13842.0,13764.0,15718.0,15537.0,15360.0
