,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,17.0,62.0,79.0,102.0
Inventory Days,,,,
Days Payable,,,,
Cash Conversion Cycle,17.0,62.0,79.0,102.0
Working Capital Days,842.0,2051.0,914.0,263.0
ROCE %,,,,
