,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
Reserves,10.12,10.82,10.97,10.99,11.11,8.97,8.5,7.62,5.99,11.66,20.56,24.85,27.7
Borrowings,1.47,4.59,1.85,1.07,1.17,1.91,1.48,1.25,3.02,0.27,0.51,0.59,1.14
Other Liabilities,1.6,1.55,1.63,1.56,1.58,0.15,0.26,1.1,1.55,1.78,2.74,1.93,2.99
Total Liabilities,16.54,20.31,17.8,16.97,17.21,14.38,13.59,13.32,13.91,17.06,27.16,30.72,35.18
Fixed Assets,4.37,6.45,6.0,5.09,4.87,4.9,4.96,5.16,5.26,5.35,5.5600000000000005,5.19,5.84
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,7.98,9.67,7.53,8.4,8.89,4.3,4.24,3.37,3.84,8.16,16.15,22.27,22.36
Other Assets,4.19,4.19,4.27,3.48,3.45,5.18,4.39,4.79,4.8100000000000005,3.55,5.45,3.26,6.98
Total Assets,16.54,20.31,17.8,16.97,17.21,14.38,13.59,13.32,13.91,17.06,27.16,30.72,35.18
