,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,17.17,13.49,14.99,14.07,15.43,17.45,16.57,17.25,17.79,15.59,15.46,16.0,15.59
Expenses,16.52,13.1,12.76,13.63,14.66,17.72,13.02,16.79,18.4,15.78,11.73,16.17,15.55
Operating Profit,0.65,0.39,2.23,0.44,0.77,-0.27,3.55,0.46,-0.61,-0.19,3.73,-0.17,0.04
OPM %,3.79,2.89,14.88,3.13,4.99,-1.55,21.42,2.67,-3.43,-1.22,24.13,-1.06,0.26
Other Income,0.36,0.3,-0.78,0.05,0.02,0.01,0.04,0.01,0.91,0.06,0.09,0.0,0.0
Interest,0.4,0.44,0.67,0.45,0.53,0.57,0.79,0.48,0.62,0.57,0.48,0.47,0.77
Depreciation,0.46,0.48,0.55,0.51,0.51,0.52,0.57,0.54,0.54,0.55,0.53,0.46,0.55
Profit before tax,0.15,-0.23,0.23,-0.47,-0.25,-1.35,2.23,-0.55,-0.86,-1.25,2.81,-1.1,-1.28
Tax %,0.0,0.0,-60.87,2.13,4.0,-0.74,-0.9,3.64,2.33,1.6,-0.71,1.82,2.34
Net Profit,0.15,-0.23,0.37,-0.45,-0.24,-1.37,2.25,-0.53,-0.84,-1.23,2.83,-1.08,-1.25
EPS in Rs,0.17,-0.25,0.41,-0.5,-0.26,-1.51,2.48,-0.58,-0.93,-1.36,3.12,-1.19,-1.38
