,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,30.82,37.07,37.6,23.43,34.35,43.95,45.88,32.74,47.71,56.89,54.39,40.63,46.66
Expenses,25.67,32.39,32.27,22.56,32.01,40.11,42.36,31.78,42.02,49.07,43.7,34.68,39.87
Operating Profit,5.15,4.68,5.33,0.87,2.34,3.84,3.52,0.96,5.69,7.82,10.69,5.95,6.79
OPM %,16.71,12.62,14.18,3.71,6.81,8.74,7.67,2.93,11.93,13.75,19.65,14.64,14.55
Other Income,2.56,3.55,1.48,2.57,2.23,1.64,1.17,1.67,1.33,2.22,1.22,1.16,2.06
Interest,0.29,0.23,0.31,0.31,0.47,0.76,0.84,0.84,1.16,1.23,1.33,0.93,0.96
Depreciation,1.2,1.28,1.25,1.38,1.32,1.35,1.25,1.34,1.39,1.95,2.62,1.77,1.64
Profit before tax,6.22,6.72,5.25,1.75,2.78,3.37,2.6,0.45,4.47,6.86,7.96,4.41,6.25
Tax %,10.61,13.39,30.67,9.14,3.96,14.84,27.69,84.44,-5.82,21.57,16.83,17.23,15.52
Net Profit,5.56,5.83,3.65,1.59,2.67,2.86,1.88,0.08,4.73,5.38,6.61,3.65,5.28
EPS in Rs,4.92,5.19,3.08,1.38,2.38,2.51,1.61,-0.02,4.15,4.73,5.61,3.06,4.43
