,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.81,56.81,56.81,56.81,56.81,57.18,57.18,57.18,57.18
DIIs,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98,4.98
Public,38.21,38.21,38.21,38.21,38.21,37.84,37.84,37.83,37.83
No. of Shareholders,1371.0,1374.0,1372.0,1380.0,1143.0,1150.0,1288.0,1307.0,1301.0
