,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
Reserves,3.83,4.05,4.27,4.47,4.69,5.19,5.58,11.9,9.95,14.57,15.69,16.08,18.27
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.78,0.85,0.65,0.64,0.56,0.33,0.38,0.94,0.91,0.8200000000000001,1.08,0.89,1.22
Total Liabilities,7.99,8.28,8.3,8.49,8.63,8.9,9.34,16.22,14.24,18.77,20.15,20.35,22.87
Fixed Assets,0.07,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,6.06,5.66,7.08,6.57,7.06,7.61,7.52,15.54,13.54,18.29,19.64,19.85,22.27
Other Assets,1.86,2.56,1.17,1.91,1.57,1.29,1.82,0.68,0.7000000000000001,0.47,0.5,0.49,0.59
Total Assets,7.99,8.28,8.3,8.49,8.63,8.9,9.34,16.22,14.24,18.77,20.15,20.35,22.87
