,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.25,52.25,52.25,52.26,49.51,49.51,49.8,49.8,49.8
FIIs,0.0,0.0,0.0,1.63,1.6,1.62,1.79,1.62,1.55
DIIs,0.04,16.74,0.04,0.03,0.04,0.04,0.03,0.03,0.03
Public,47.72,31.02,47.72,46.08,48.85,48.83,48.38,48.54,48.62
No. of Shareholders,7665.0,7598.0,7513.0,7400.0,7273.0,7141.0,8848.0,8045.0,7808.0
