,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.79,6.79,6.79,6.79,6.79,6.76,6.76,6.76,6.76,6.76,6.76,6.76,6.76
Reserves,-1.46,-1.39,-1.27,0.59,3.73,5.54,6.29,11.24,15.08,16.16,17.57,20.18,20.99
Borrowings,0.0,0.0,0.0,0.0,0.0,0.75,0.98,0.0,0.0,0.0,0.25,0.0,31.57
Other Liabilities,0.48,0.32,0.49,1.61,1.78,2.28,2.45,1.96,0.93,1.39,1.03,1.28,7.97
Total Liabilities,5.8100000000000005,5.72,6.01,8.99,12.3,15.33,16.48,19.96,22.77,24.31,25.61,28.22,67.29
Fixed Assets,0.01,0.01,0.01,1.19,0.89,0.95,1.94,1.51,2.28,8.55,8.68,8.4,8.32
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,45.26
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.8,5.71,6.0,7.8,11.41,14.38,14.54,18.45,20.49,15.76,16.93,9.46,13.71
Total Assets,5.8100000000000005,5.72,6.01,8.99,12.3,15.33,16.48,19.96,22.77,24.31,25.61,28.22,67.29
