,2021-04-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,69.96,69.96,69.96,69.96,69.96,69.96
Public,30.04,30.04,30.04,30.04,30.04,30.04
No. of Shareholders,827.0,466.0,496.0,514.0,650.0,1002.0
