,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,0.25,0.25,0.33,0.33,0.33,4.0,4.0,4.0,10.07,10.07,10.07,10.07
Reserves,1.91,1.91,2.16,3.1,3.13,3.46,4.27,6.8,7.43,1.91,2.89,5.11,5.73
Preference Capital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,
Borrowings,2.4,5.47,7.65,4.18,3.05,5.35,5.03,14.92,22.24,34.02,38.88,37.77,40.62
Other Liabilities,9.06,11.52,16.75,20.81,31.48,15.35,31.64,21.32,22.01,21.78,19.14,24.35,27.97
Total Liabilities,13.62,19.15,26.81,28.42,37.99,24.49,44.94,47.04,55.68,67.78,70.98,77.3,84.39
Fixed Assets,0.21,2.49,2.39,1.7000000000000002,1.33,1.25,1.56,2.36,12.48,14.21,21.71,23.33,22.48
CWIP,0.0,0.0,0.39,0.0,0.0,0.0,0.0,6.39,0.3,8.89,3.62,0.0,0.0
Investments,0.0,0.0,0.0,0.04,0.33,0.8200000000000001,2.65,1.42,1.12,2.48,2.06,3.64,4.27
Other Assets,13.41,16.66,24.03,26.68,36.33,22.42,40.73,36.87,41.78,42.2,43.59,50.33,57.64
Total Assets,13.62,19.15,26.81,28.42,37.99,24.49,44.94,47.04,55.68,67.78,70.98,77.3,84.39
