,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,15.63,13.96,19.08,14.9,21.03,23.85,24.51,23.4,24.17,24.55,24.24,23.1,23.2
Expenses,14.89,13.11,18.08,13.74,19.7,22.25,23.81,21.94,22.02,22.39,23.71,21.67,21.94
Operating Profit,0.74,0.85,1.0,1.16,1.33,1.6,0.7,1.46,2.15,2.16,0.53,1.43,1.26
OPM %,4.73,6.09,5.24,7.79,6.32,6.71,2.86,6.24,8.9,8.8,2.19,6.19,5.43
Other Income,0.25,0.04,1.48,0.11,0.24,0.01,0.42,0.13,0.14,0.69,0.81,-0.28,1.03
Interest,0.74,0.57,0.81,0.79,0.91,0.66,0.47,0.86,0.84,0.92,1.09,0.91,1.07
Depreciation,0.24,0.21,0.27,0.34,0.39,0.39,0.35,0.42,0.42,0.4,0.41,0.41,0.41
Profit before tax,0.01,0.11,1.4,0.14,0.27,0.56,0.3,0.31,1.03,1.53,-0.16,-0.17,0.81
Tax %,300.0,27.27,38.57,-14.29,96.3,75.0,-120.0,25.81,24.27,25.49,131.25,23.53,7.41
Net Profit,-0.02,0.08,0.86,0.15,0.02,0.15,0.67,0.24,0.78,1.15,0.06,-0.13,0.75
EPS in Rs,-0.02,0.08,0.85,0.15,0.02,0.15,0.67,0.24,0.77,1.14,0.06,-0.13,0.74
