,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
Reserves,-3.5,-4.32,-4.1,-4.46,-4.35,-4.18,-4.8,-5.5,-6.02,-7.12,-7.02,-7.72,-7.93
Borrowings,3.82,4.79,2.38,3.46,2.88,2.15,2.74,2.68,2.73,3.74,5.28,5.29,14.82
Other Liabilities,12.19,12.84,14.7,12.19,7.3,8.4,8.45,8.94,19.43,14.12,13.97,11.94,5.62
Total Liabilities,17.61,18.41,18.08,16.29,10.93,11.47,11.49,11.22,21.24,15.84,17.33,14.61,17.61
Fixed Assets,1.24,2.87,2.71,3.45,3.35,3.15,2.89,2.64,2.38,2.12,1.86,1.62,1.49
CWIP,3.77,1.75,1.75,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,12.6,13.79,13.62,11.08,7.58,8.32,8.6,8.58,18.86,13.72,15.47,12.99,16.12
Total Assets,17.61,18.41,18.08,16.29,10.93,11.47,11.49,11.22,21.24,15.84,17.33,14.61,17.61
