,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.08,0.08,0.1,0.09,0.07,0.07,0.07,0.07,0.07,0.09,0.09,0.25,0.12
Expenses,0.2,0.2,0.2,0.18,0.18,0.21,0.28,0.09,0.2,0.19,0.1,0.21,0.19
Operating Profit,-0.12,-0.12,-0.1,-0.09,-0.11,-0.14,-0.21,-0.02,-0.13,-0.1,-0.01,0.04,-0.07
OPM %,-150.0,-150.0,-100.0,-100.0,-157.14,-200.0,-300.0,-28.57,-185.71,-111.11,-11.11,16.0,-58.33
Other Income,-0.3,-0.3,0.04,0.0,0.35,0.69,0.0,0.0,0.01,0.0,-0.01,0.01,0.0
Interest,0.07,0.07,0.05,0.05,0.05,0.04,-0.01,0.08,0.04,0.04,0.04,0.04,0.03
Depreciation,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
Profit before tax,-0.56,-0.56,-0.18,-0.21,0.13,0.45,-0.26,-0.16,-0.22,-0.2,-0.12,-0.05,-0.16
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.56,-0.56,-0.18,-0.21,0.13,0.44,-0.26,-0.16,-0.22,-0.2,-0.12,-0.05,-0.16
EPS in Rs,-1.1,-1.1,-0.35,-0.41,0.26,0.86,-0.51,-0.31,-0.43,-0.39,-0.24,-0.1,-0.31
