,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.75,62.29,62.75,62.75,62.62
DIIs,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16
Public,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.09,37.56,37.1,37.1,37.22
No. of Shareholders,5026.0,5032.0,5033.0,5032.0,5032.0,5033.0,5033.0,5032.0,5134.0,5195.0,5270.0,5402.0
