,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,78.0,89.0,88.0,61.0,79.0,114.0,65.0,74.0,82.0,74.0,59.0,96.0,94.0
Expenses,78.0,90.0,90.0,62.0,67.0,120.0,57.0,74.0,69.0,88.0,54.0,85.0,82.0
Operating Profit,-0.0,-1.0,-3.0,-1.0,12.0,-5.0,8.0,-0.0,13.0,-14.0,5.0,11.0,12.0
OPM %,-0.0,-1.0,-3.0,-2.0,15.0,-5.0,13.0,-0.0,16.0,-19.0,9.0,12.0,12.0
Other Income,2.0,20.0,14.0,15.0,5.0,2.0,-6.0,6.0,24.0,56.0,-1.0,27.0,23.0
Interest,6.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0
Depreciation,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0
Profit before tax,-5.0,12.0,1.0,7.0,12.0,-8.0,-6.0,1.0,33.0,38.0,-3.0,34.0,31.0
Tax %,8.0,9.0,-614.0,-16.0,26.0,-9.0,15.0,208.0,12.0,-1.0,-202.0,10.0,9.0
Net Profit,-5.0,11.0,7.0,9.0,9.0,-9.0,-5.0,-1.0,29.0,38.0,-8.0,31.0,28.0
EPS in Rs,-0.41,1.0,0.62,0.76,0.75,-0.75,-0.45,-0.13,2.55,3.36,-0.75,2.71,2.47
