,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,72.0,70,73,62,85,89,78,101,59,51
Inventory Days,186.0,174,180,172,199,206,155,223,123,144
Days Payable,121.0,40,42,87,68,76,59,138,84,90
Cash Conversion Cycle,137.0,204,211,147,217,219,174,185,98,105
Working Capital Days,102.0,147,149,116,163,167,134,154,85,83
ROCE %,,12,12,14,20,17,16,-7,13,37
