,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.96,43.96,43.96,43.96,43.96,43.96,43.96,43.96
FIIs,4.19,5.79,5.29,4.39,3.33,1.7,16.68,15.28
DIIs,3.23,2.77,1.47,1.45,1.29,0.94,0.0,0.0
Public,48.61,47.48,49.27,50.19,51.42,53.4,39.34,40.76
No. of Shareholders,31883.0,34570.0,31647.0,32845.0,32796.0,30315.0,25687.0,24883.0
