,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14,14,14,14,14,14,14,14,14,14,14,14,14
Reserves,227,250,262,288,326,389,384,399,370,241,147,163,215
Borrowings,100,162,0,22,55,41,212,246,185,261,298,265,255
Other Liabilities,281,233,274,350,332,341,377,435,289,279,357,494,435
Total Liabilities,622,659,551,675,727,785,987,1095,859,796,816,937,920
Fixed Assets,135,139,143,138,171,215,365,380,426,389,349,356,350
CWIP,8,10,9,27,40,78,35,27,3,5,16,11,10
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,479,510,399,511,515,492,587,688,429,403,450,569,560
Total Assets,622,659,551,675,727,785,987,1095,859,796,816,937,920
