,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.95,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41,21.41
Reserves,65.8,46.88,47.5,48.11,48.27,48.3,48.31,48.32,48.23,48.2,48.03,48.43,
Borrowings,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,
Other Liabilities,6.37,187.75,15.31,15.32,16.13,1.0,1.13,1.03,5.17,4.27,4.73,11.31,
Total Liabilities,74.12,256.49,84.22,84.84,85.81,70.71,70.85,70.76,74.81,73.88,74.88,81.15,
Fixed Assets,0.27,1.16,1.2,1.12,0.43,0.41,0.06,0.01,0.01,0.33,0.34,0.01,
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Investments,26.81,5.0,5.0,5.09,44.53,55.14,56.75,59.56,67.58,67.03,69.84,50.0,
Other Assets,47.04,250.33,78.02,78.63,40.85,15.16,14.04,11.19,7.22,6.52,4.7,31.14,
Total Assets,74.12,256.49,84.22,84.84,85.81,70.71,70.85,70.76,74.81,73.88,74.88,81.15,
