,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,35.51,45.83,58.14,43.19,32.88,34.02,57.55,58.59,27.67,55.41,68.49,37.39,14.75
Expenses,39.45,46.24,45.37,44.62,35.23,35.86,46.21,61.88,30.79,53.93,58.23,43.6,17.43
Operating Profit,-3.94,-0.41,12.77,-1.43,-2.35,-1.84,11.34,-3.29,-3.12,1.48,10.26,-6.21,-2.68
OPM %,-11.1,-0.89,21.96,-3.31,-7.15,-5.41,19.7,-5.62,-11.28,2.67,14.98,-16.61,-18.17
Other Income,0.58,0.54,0.56,0.41,0.42,0.69,0.43,0.17,0.15,0.2,-3.75,0.2,0.27
Interest,1.26,1.12,1.12,0.93,0.9,0.93,1.22,0.58,0.64,0.6,1.63,0.57,0.68
Depreciation,0.54,0.7,0.85,0.95,0.57,0.81,0.94,0.87,0.91,0.95,0.79,0.89,0.9
Profit before tax,-5.16,-1.69,11.36,-2.9,-3.4,-2.89,9.61,-4.57,-4.52,0.13,4.09,-7.47,-3.99
Tax %,0.0,0.59,-0.62,0.0,0.0,0.35,3.43,0.0,0.0,0.0,-137.65,0.0,0.0
Net Profit,-5.17,-1.68,11.42,-2.9,-3.4,-2.88,9.27,-4.57,-4.53,0.13,9.72,-7.48,-3.99
EPS in Rs,-4.0,-1.3,8.84,-2.24,-2.63,-2.23,7.17,-3.54,-3.51,0.1,7.52,-5.79,-3.09
