,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,6.0
Reserves,14,8,-2,-12,-19,21,1,2,2,10,10,11,-1.0
Preference Capital,0,0,0,0,6,0,0,0,0,0,0,0,
Borrowings,34,20,19,37,28,20,18,62,51,41,39,30,24.0
Other Liabilities,41,40,40,31,32,46,96,102,93,116,129,110,69.0
Total Liabilities,95,75,64,62,47,94,122,172,153,173,186,157,100.0
Fixed Assets,36,33,30,28,27,67,67,65,71,76,87,87,85.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,1.0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Other Assets,58,42,34,34,20,26,55,107,82,97,98,70,14.0
Total Assets,95,75,64,62,47,94,122,172,153,173,186,157,100.0
