,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,,11,-1,0,-18
Cash from Investing Activity,,10,-1,0,0
Cash from Financing Activity,,-21,-1,2,26
Net Cash Flow,,1,-3,2,8
