,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.92,62.06,62.18,63.53,65.43,63.66,63.66,63.66
DIIs,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
Public,37.41,37.27,37.15,35.79,33.89,35.66,35.66,35.67
No. of Shareholders,2379.0,2410.0,2402.0,2471.0,2696.0,4872.0,4869.0,5056.0
