,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,154.1,49.34,62.1,240.53,82.85,92.8,41.29
Inventory Days,,1399.95,1072.1,,431.61,1958.54,2517.85
Days Payable,,89.21,51.51,,31.16,105.56,83.98
Cash Conversion Cycle,154.1,1360.08,1082.69,240.53,483.3,1945.78,2475.16
Working Capital Days,476.01,283.81,399.4,1523.64,607.17,1627.03,2523.62
ROCE %,,8.16,0.0,-0.47,-9.2,3.15,-0.05
