,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,497.0,592.0,751.0,824.0,985.0,936.0,1037.0,1496.0,1786.0,1607.0,1574.0,1508.0,1578.0
Expenses,381.0,451.0,560.0,616.0,777.0,801.0,932.0,1324.0,1562.0,1365.0,1352.0,1300.0,1315.0
Operating Profit,117.0,141.0,191.0,209.0,208.0,135.0,105.0,172.0,224.0,242.0,222.0,209.0,263.0
OPM %,23.0,24.0,25.0,25.0,21.0,14.0,10.0,12.0,13.0,15.0,14.0,14.0,17.0
Other Income,7.0,6.0,7.0,8.0,7.0,7.0,16.0,17.0,25.0,11.0,17.0,10.0,-25.0
Interest,7.0,7.0,6.0,6.0,5.0,6.0,14.0,21.0,25.0,25.0,26.0,30.0,30.0
Depreciation,20.0,20.0,21.0,22.0,22.0,23.0,28.0,41.0,42.0,44.0,49.0,47.0,58.0
Profit before tax,97.0,120.0,171.0,189.0,187.0,113.0,79.0,127.0,182.0,184.0,165.0,142.0,150.0
Tax %,22.0,2.0,22.0,25.0,28.0,25.0,156.0,19.0,28.0,28.0,43.0,34.0,39.0
Net Profit,75.0,118.0,134.0,141.0,135.0,85.0,-44.0,103.0,131.0,133.0,93.0,94.0,91.0
EPS in Rs,44.43,62.41,69.52,74.91,77.99,45.78,0.12,49.42,70.41,64.18,44.39,41.13,116.83
