,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.28,69.35,69.63,70.08,70.34,70.34,70.34,70.34
FIIs,6.48,10.96,11.38,2.61,2.53,0.3,0.06,0.06
DIIs,5.02,6.21,5.69,9.19,8.23,2.7,0.66,0.66
Government,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Public,19.22,13.49,13.3,18.12,18.89,26.66,28.94,28.93
No. of Shareholders,7077.0,9287.0,7928.0,9995.0,16539.0,40649.0,43994.0,42227.0
