,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,107,134,325,264,749,777,603,192,285,769,-195,1643
Cash from Investing Activity,-1458,-904,-939,-1096,-1145,-258,-98,-201,253,85,1087,-191
Cash from Financing Activity,1423,698,615,947,315,-556,-500,25,-554,-813,-869,-1528
Net Cash Flow,72,-72,0,116,-80,-37,5,17,-16,42,23,-75
