,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13
Reserves,1.84,2.47,3.4,4.76,5.68,7.42,9.65,9.98,10.22,10.35,10.69,10.84,11.38
Borrowings,6.44,6.12,1.45,4.66,1.37,0.15,0.41,0.88,0.68,1.83,1.88,1.19,3.97
Other Liabilities,3.37,9.05,16.91,20.5,8.69,6.52,7.2,8.58,19.37,19.04,11.64,10.93,12.3
Total Liabilities,16.78,22.77,26.89,35.05,20.87,19.22,22.39,24.57,35.4,36.35,29.34,28.09,32.78
Fixed Assets,4.24,3.4,4.49,5.25,5.49,4.28,4.47,4.95,4.65,4.19,3.49,3.67,3.66
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.21,2.21
Other Assets,12.54,19.37,22.4,29.8,15.38,14.94,17.92,17.62,28.75,30.16,23.85,22.21,26.91
Total Assets,16.78,22.77,26.89,35.05,20.87,19.22,22.39,24.57,35.4,36.35,29.34,28.09,32.78
