,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,9.37,5.0,6.53,4.4,4.98,6.96,6.82,5.99,5.58,3.73,5.76,4.88,6.62
Expenses,9.24,4.75,6.84,4.18,4.45,6.59,7.35,5.74,5.17,3.39,6.32,4.66,6.13
Operating Profit,0.13,0.25,-0.31,0.22,0.53,0.37,-0.53,0.25,0.41,0.34,-0.56,0.22,0.49
OPM %,1.39,5.0,-4.75,5.0,10.64,5.32,-7.77,4.17,7.35,9.12,-9.72,4.51,7.4
Other Income,0.47,0.07,0.68,0.02,0.02,0.03,1.11,0.1,0.03,0.02,0.88,0.06,0.04
Interest,0.06,0.04,0.04,0.03,0.05,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.06
Depreciation,0.24,0.12,0.12,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.1,0.08,0.08
Profit before tax,0.3,0.16,0.21,0.1,0.39,0.25,0.42,0.21,0.29,0.21,0.17,0.15,0.39
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,0.31,0.16,0.21,0.1,0.39,0.25,0.07,0.21,0.29,0.22,0.18,0.15,0.39
EPS in Rs,0.6,0.31,0.41,0.19,0.76,0.49,0.14,0.41,0.56,0.43,0.35,0.29,0.76
