,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.64,54.64,54.64,0.9,0.0,0.0
Public,45.36,45.36,45.36,99.1,100.0,100.0
No. of Shareholders,80.0,104.0,93.0,1777.0,1636.0,1642.0
