,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4.26,5.71,5.18,2.65,6.2,9.03,5.52,7.31,7.83,6.51,7.42,6.02,6.82
Expenses,5.06,5.74,4.54,2.89,5.28,7.76,4.95,6.25,7.06,5.76,6.45,5.17,5.99
Operating Profit,-0.8,-0.03,0.64,-0.24,0.92,1.27,0.57,1.06,0.77,0.75,0.97,0.85,0.83
OPM %,-18.78,-0.53,12.36,-9.06,14.84,14.06,10.33,14.5,9.83,11.52,13.07,14.12,12.17
Other Income,0.19,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.25,0.22,0.22,0.21,0.22,0.22,0.23,0.24,0.27,0.3,0.32,0.32,0.32
Depreciation,0.16,0.07,0.12,0.11,0.12,0.12,0.14,0.12,0.12,0.12,0.13,0.12,0.13
Profit before tax,-1.02,-0.32,0.3,-0.56,0.74,0.93,0.2,0.7,0.38,0.33,0.52,0.41,0.38
Tax %,0.0,3.12,10.0,0.0,0.0,0.0,-10.0,27.14,26.32,27.27,26.92,24.39,26.32
Net Profit,-1.02,-0.31,0.27,-0.56,0.74,0.93,0.22,0.52,0.27,0.23,0.38,0.31,0.29
EPS in Rs,-1.76,-0.54,0.47,-0.97,1.28,1.61,0.38,0.9,0.47,0.4,0.66,0.54,0.5
