,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4,14.4
Reserves,4.23,5.82,6.39,3.01,1.77,4.25,3.89,3.79,3.76,5.24,-0.14,-1.37,-2.0
Borrowings,0.0,9.37,6.71,0.04,0.0,0.26,0.29,0.74,1.2,0.03,0.9,0.58,2.81
Other Liabilities,0.4,18.77,0.63,10.93,0.23,1.27,1.3,1.44,4.0,1.88,0.64,0.66,3.49
Total Liabilities,19.03,48.36,28.13,28.38,16.4,20.18,19.88,20.37,23.36,21.55,15.8,14.27,18.7
Fixed Assets,0.28,0.33,0.3,0.25,0.18,0.5,0.46,0.4,0.36,0.2,0.02,0.01,0.01
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.2,0.2,0.2,0.2,2.76,8.03,8.12,8.58,8.84,10.29,4.19,4.22,2.05
Other Assets,18.55,47.83,27.63,27.93,13.46,11.65,11.3,11.39,14.16,11.06,11.59,10.04,16.64
Total Assets,19.03,48.36,28.13,28.38,16.4,20.18,19.88,20.37,23.36,21.55,15.8,14.27,18.7
