,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.07,64.07,75.0,86.84,75.0,75.0,75.0,75.0
Public,35.93,35.93,25.0,13.16,25.0,25.0,24.99,24.99
No. of Shareholders,430.0,425.0,411.0,391.0,763.0,862.0,1105.0,1266.0
