,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4.0
Reserves,0,8,117,182,57,33,25.0
Preference Capital,0,0,0,21,25,30,
Borrowings,0,24,109,131,308,444,412.0
Other Liabilities,0,38,78,72,182,120,85.0
Total Liabilities,5,74,308,389,551,602,527.0
Fixed Assets,0,13,169,171,173,172,461.0
CWIP,0,0,19,33,231,288,3.0
Investments,0,0,0,0,0,0,0.0
Other Assets,5,61,120,185,147,142,63.0
Total Assets,5,74,308,389,551,602,527.0
