,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,70,297,334,431,305
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,,70,297,334,431,305
Working Capital Days,,59,174,353,-259,77
ROCE %,,60,-11,-10,-4,3
