,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.97,36.38,37.82,40.95,37.16,42.78,41.41,40.28,32.61,31.95,35.2,34.22,42.37
Expenses,29.39,33.1,36.68,38.1,35.36,38.26,39.55,37.47,32.1,29.23,32.93,33.57,36.94
Operating Profit,2.58,3.28,1.14,2.85,1.8,4.52,1.86,2.81,0.51,2.72,2.27,0.65,5.43
OPM %,8.07,9.02,3.01,6.96,4.84,10.57,4.49,6.98,1.56,8.51,6.45,1.9,12.82
Other Income,0.36,-0.48,-0.15,0.25,0.56,-0.06,0.77,0.63,1.08,-1.15,0.02,0.43,0.32
Interest,0.06,0.06,0.12,0.07,0.07,0.08,0.1,0.05,0.1,0.05,0.07,0.07,0.08
Depreciation,0.44,0.45,0.47,0.42,0.44,0.44,0.64,0.44,0.49,0.51,0.51,0.43,0.44
Profit before tax,2.44,2.29,0.4,2.61,1.85,3.94,1.89,2.95,1.0,1.01,1.71,0.58,5.23
Tax %,30.74,28.38,25.0,26.05,30.81,28.93,40.21,27.8,20.0,28.71,29.82,31.03,23.14
Net Profit,1.69,1.64,0.3,1.93,1.28,2.8,1.13,2.13,0.81,0.73,1.2,0.39,4.02
EPS in Rs,1.94,1.89,0.35,2.22,1.47,3.22,1.3,2.45,0.93,0.84,1.38,0.45,4.63
