,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-2,2,-3,10,3,-1,1,21
Cash from Investing Activity,3,-1,1,0,-10,4,-6,-11
Cash from Financing Activity,0,0,0,0,-1,4,-2,-4
Net Cash Flow,1,1,-3,10,-8,7,-6,6
