,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1,1,1
Reserves,68,71,74,77,80,84,91,96,100
Borrowings,0,0,0,0,0,5,4,1,3
Other Liabilities,33,26,30,23,26,28,27,30,29
Total Liabilities,101,98,105,101,107,117,122,129,133
Fixed Assets,18,18,17,16,15,12,12,15,15
CWIP,0,1,0,0,0,0,2,0,0
Investments,2,2,1,0,10,5,8,16,17
Other Assets,81,77,87,85,83,101,100,97,101
Total Assets,101,98,105,101,107,117,122,129,133
