,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.69,73.7,73.7,73.7,73.7,73.7,73.7,73.7
FIIs,0.0,0.0,0.33,0.44,0.44,0.44,0.44,0.44
Public,26.31,26.3,25.97,25.86,25.86,25.86,25.87,25.88
No. of Shareholders,6092.0,6763.0,6614.0,6397.0,6718.0,7603.0,7375.0,7576.0
