,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,118.22,164.83,5.99,0.84,1.2,1.59,22.0,0.02,47.33,0.96,129.44,0.11,65.13
Expenses,115.1,157.41,3.97,0.72,-0.37,3.22,24.05,1.64,45.01,2.18,135.15,-1.88,65.42
Operating Profit,3.12,7.42,2.02,0.12,1.57,-1.63,-2.05,-1.62,2.32,-1.22,-5.71,1.99,-0.29
OPM %,2.64,4.5,33.72,14.29,130.83,-102.52,-9.32,-8100.0,4.9,-127.08,-4.41,1809.09,-0.45
Other Income,1.83,2.29,3.51,2.86,4.79,1.63,1.49,3.08,3.39,1.52,1.52,3.19,2.4
Interest,1.06,1.23,2.31,1.22,0.39,0.23,0.4,0.36,0.39,0.37,0.41,0.46,0.59
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.05
Profit before tax,3.89,8.48,3.22,1.76,5.97,-0.23,-0.96,1.05,5.27,-0.12,-4.65,4.67,1.47
Tax %,20.57,20.05,37.27,22.73,9.21,-52.17,-9.38,0.0,10.25,-91.67,6.45,11.35,10.2
Net Profit,3.09,6.78,2.02,1.36,5.42,-0.36,-1.05,1.05,4.73,-0.23,-4.35,4.14,1.31
EPS in Rs,2.27,4.98,1.48,1.0,3.98,-0.26,-0.77,0.77,3.47,-0.17,-3.19,3.04,0.96
