,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,1.0,1,260,84,92,0,73
Inventory Days,21.0,25,16,3,13,216,29
Days Payable,0.0,10,269,17,24,74,0
Cash Conversion Cycle,21.0,16,7,70,82,143,101
Working Capital Days,49.0,78,301,98,132,349,147
ROCE %,,26,7,12,8,4,2
